words,1,2,3,dop,l_en,r_en,score,diff_en,rep_words,dop1,l_en1,r_en1,diff_en1,score1
段的,1.6156707e-06,6.947384e-05,42.99999985926979,-9.116468,2.3747482,3.0870712,-3.654649,-0.712323,阶段,-8.934941,1.4149734,1.7160033,-0.30102989999999985,-5.8039646
残次,1.6156707e-06,6.947384e-05,42.99999985926979,-8.588709,1.9444827,1.230449,-5.4137774,0.7140337000000001,残次品,-6.49351,0.9542425,1.0413927,-0.08715020000000007,-4.4978743
结果第,1.6156707e-06,6.947384e-05,42.99999985926979,-8.39141,1.6812413,0.90309,-5.807079,0.7781513,结果第二天,-7.435684,1.8325089,2.071882,-0.2393730999999999,-3.5312932
买了好,1.6156707e-06,6.947384e-05,42.99999985926979,-8.881991,2.292256,1.20412,-5.385615,1.088136,买了好多,-9.055901,1.6627579,1.7993406,-0.13658270000000017,-5.593802
还不知,1.6156707e-06,6.947384e-05,42.99999985926979,-8.982941,2.4248817,1.6232493,-4.9348097,0.8016323999999999,还不知道,-8.303284,1.30103,1.2552725,0.045757499999999895,-5.746981
竟然发,1.6156707e-06,6.947384e-05,42.99999985926979,-8.616764,2.10721,1.146128,-5.3634257,0.9610819999999998,竟然发现,-8.196248,2.0170333,1.8512584,0.16577489999999995,-4.327956
大一瓶,1.6156707e-06,6.947384e-05,42.99999985926979,-8.487189,1.1139433,1.8573325,-5.515914,-0.7433892,超大一瓶,-8.109497,1.20412,1.447158,-0.24303799999999987,-5.458219
物流有,1.6156707e-06,6.947384e-05,42.99999985926979,-8.714433,1.9444827,1.146128,-5.6238217,0.7983547,,,,,,
非常舒,1.6156707e-06,6.947384e-05,42.99999985926979,-8.524248,2.1522884,0.845098,-5.5268617,1.3071904,非常舒服,-7.3254313,0.9542425,1.0,-0.045757500000000007,-5.3711886
太厉害,1.6156707e-06,6.947384e-05,42.99999985926979,-9.256116,2.365488,1.1139433,-5.7766848,1.2515447,厉害了,-8.742928,1.6127839,1.3222193,0.29056459999999995,-5.8079243
是无语了,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-8.346457,0.90309,1.90309,-5.5402765,-1.0,真是无语,-8.568619,1.2787536,1.5563025,-0.2775489,-5.7335625
个样子,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-8.776479,1.0791812,1.908485,-5.7888126,-0.8293037999999999,这个样子,-8.665387,1.4771212,1.7923917,-0.3152705,-5.395874
是就是,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-9.613188,2.09691,2.807535,-4.708743,-0.7106250000000003,不是就,-8.895576,2.089905,2.570543,-0.4806379999999999,-4.2351274
心情不,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-9.160787,2.3222194,1.230449,-5.608118,1.0917704,心情不错,-8.812136,1.6334685,1.3802112,0.2532573,-5.7984557
谁也不,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-9.229819,2.2405493,1.50515,-5.4841204,0.7353993000000001,谁也不知道,-7.253004,2.3096302,2.149219,0.16041119999999998,-2.7941546
就值,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-9.5323515,2.4393327,1.7242758,-5.368743,0.7150569,,,,,,
个店,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-7.892572,0.69897,3.1089032,-4.0846987,-2.4099331999999998,我想开个店,-7.158979,2.0569048,2.2121875,-0.15528270000000033,-2.8898866
次也是,1.6156707e-06,6.785816999999998e-05,42.000000281460416,-9.0065,1.6812413,2.4857213,-4.8395376,-0.8044799999999999,这次也,-8.790443,1.60206,1.462398,0.13966199999999995,-5.7259855
脸红,1.6156707e-06,6.62425e-05,41.00000070365103,-8.335527,1.6127839,0.90309,-5.8196535,0.7096939,脸红心跳,-8.441336,1.3424227,1.5797836,-0.2373609000000001,-5.5191298
都打不,1.6156707e-06,6.62425e-05,41.00000070365103,-8.072868,2.4941547,1.6532125,-3.9255009,0.8409422000000002,打不过,-9.006484,2.0170333,1.8388491,0.17818420000000001,-5.1506014
性质,1.6156707e-06,6.62425e-05,41.00000070365103,-8.543095,2.1875207,1.0413927,-5.314181,1.1461279999999998,,,,,,
给我一,1.6156707e-06,6.62425e-05,41.00000070365103,-8.296939,1.6720978,0.845098,-5.779743,0.8269998,给我一个,-9.403431,2.045323,1.9294189,0.11590409999999984,-5.428689
的调,1.6156707e-06,6.62425e-05,41.00000070365103,-9.152059,3.1051695,2.3344538,-3.7124355,0.7707157000000002,调调,,,,,
裂的,1.6156707e-06,6.462683e-05,40.000001125841656,-8.792859,2.1003706,2.8438554,-3.8486333,-0.7434847999999996,炸裂,-6.018049,0.0,0.30103,-0.30103,-5.7170186
总的来说还,1.6156707e-06,6.462683e-05,40.000001125841656,-7.608119,1.9344984,1.0413927,-4.632228,0.8931057,,,,,,
百多买的,1.6156707e-06,6.462683e-05,40.000001125841656,-8.121668,0.9542425,1.690196,-5.477229,-0.7359535,,,,,,
是这个价,1.6156707e-06,6.462683e-05,40.000001125841656,-8.410069,1.2787536,1.9912261,-5.1400895,-0.7124725000000001,就是这个价,-7.3943615,1.748188,1.8573325,-0.10914449999999998,-3.788841
举报,3.375419e-06,0.000132485,39.249941900607936,-6.8234425,0.0,1.0,-5.8234425,-1.0,实名举报,-6.3940597,2.0413928,2.1271048,-0.08571200000000001,-2.225562
色包装的,1.6156707e-06,6.301116e-05,39.00000154803227,-8.33177,1.1760913,1.9867717,-5.168907,-0.8106804000000001,红色包装,-7.5579014,1.845098,1.8325089,0.012589099999999798,-3.8802943
多说了,1.6156707e-06,6.301116e-05,39.00000154803227,-8.525717,1.1760913,2.0211892,-5.3284364,-0.8450978999999998,不多说,-9.018756,1.4149734,1.7923917,-0.3774183,-5.811391
刚拿,1.6156707e-06,6.301116e-05,39.00000154803227,-8.655592,2.0374265,1.30103,-5.3171353,0.7363965000000001,刚拿到,-8.666973,1.8388491,1.5440681,0.29478099999999996,-5.2840557
次都是这样,1.6156707e-06,6.301116e-05,39.00000154803227,-7.705536,1.0,1.7403626,-4.9651732,-0.7403626000000001,,,,,,
没有特,1.6156707e-06,6.301116e-05,39.00000154803227,-8.733645,2.457882,1.3222193,-4.953544,1.1356627000000001,没有特别,-8.600257,2.3180633,2.075547,0.24251630000000013,-4.206647
音讯,1.6156707e-06,6.301116e-05,39.00000154803227,-8.381598,1.0791812,1.80618,-5.4962373,-0.7269987999999998,杳无音讯,-8.168202,1.1760913,1.3424227,-0.16633140000000002,-5.6496887
屠龙记,1.2501552e-07,4.847012e-06,38.77128240454191,-7.9409738,0.30103,1.9822712,-5.6576724,-1.6812412,倚天屠龙记,-6.1168838,1.8512584,1.9344984,-0.08323999999999998,-2.3311272
仙踪,1.2501552e-07,4.847012e-06,38.77128240454191,-6.644646,0.0,0.90309,-5.741556,-0.90309,绿野仙踪,-7.955826,1.3424227,0.845098,0.49732469999999995,-5.7683053
狗皮膏,1.2501552e-07,4.847012e-06,38.77128240454191,-5.7921004,1.9344984,0.845098,-3.012504,1.0894004000000002,狗皮膏药,-5.7305565,1.9294189,2.045323,-0.11590409999999984,-1.7558146
DER,1.2501552e-07,4.847012e-06,38.77128240454191,-9.120985,1.1139433,2.1818435,-5.825198,-1.0679001999999997,UNDER,-7.520157,2.4265113,2.1038036,0.32270770000000004,-2.989842
长了几个痘,1.2501552e-07,4.847012e-06,38.77128240454191,-6.8024516,1.0413927,0.30103,-5.4600286,0.7403627,,,,,,
惴惴,1.2501552e-07,4.847012e-06,38.77128240454191,-3.0813758,1.9294189,1.0791812,-0.07277572,0.8502376999999999,惴惴不安,-7.9838433,1.2787536,1.4313638,-0.15261020000000003,-5.2737255
数量不,1.6156707e-06,6.139548000000001e-05,37.99999746685628,-8.559133,2.1003706,1.1760913,-5.282671,0.9242793000000002,数量不多,-6.9866505,0.845098,0.47712126,0.36797674,-5.664431
才能换,1.6156707e-06,6.139548000000001e-05,37.99999746685628,-8.297867,1.6627579,0.845098,-5.790011,0.8176598999999999,才能换来,-8.012764,1.5440681,1.462398,0.08167009999999997,-5.0062976
又少,1.6156707e-06,6.139548000000001e-05,37.99999746685628,-8.15193,1.0,2.1038036,-5.048126,-1.1038036,少之又少,-8.131444,1.9731278,2.1003706,-0.1272428000000001,-4.0579453
有意见,1.6156707e-06,6.139548000000001e-05,37.99999746685628,-8.273642,2.1172712,0.845098,-5.311272,1.2721731999999997,有意见建议,-7.133688,1.0791812,0.7781513,0.3010299000000001,-5.2763557
能告诉我,1.6156707e-06,6.139548000000001e-05,37.99999746685628,-8.445916,1.30103,2.1038036,-5.0410824,-0.8027736000000001,谁能告诉我,-7.1838503,2.3242824,2.531479,-0.20719660000000006,-2.3280888
客服回,1.6156707e-06,5.9779817e-05,37.00000014073021,-8.060308,1.5797836,0.7781513,-5.7023735,0.8016323000000001,客服回复,-7.63273,0.90309,0.90309,0.0,-5.82655
意了,1.6156707e-06,5.9779817e-05,37.00000014073021,-7.1462173,0.47712126,1.5185139,-5.1505823,-1.0413926400000002,有创意,-9.1643095,1.9444827,1.5185139,0.4259687999999999,-5.701313
都是那,1.6156707e-06,5.9779817e-05,37.00000014073021,-8.960563,2.2810333,1.447158,-5.2323713,0.8338752999999999,是那么,-9.381469,2.1731863,1.8512584,0.3219278999999997,-5.357024
气不好,1.6156707e-06,5.9779817e-05,37.00000014073021,-8.317573,1.0,1.9138138,-5.403759,-0.9138138,脾气不好,-8.520937,1.7075702,1.230449,0.4771212,-5.582918
也不说了,1.6156707e-06,5.9779817e-05,37.00000014073021,-8.030022,1.4771212,2.4668677,-4.086033,-0.9897464999999999,啥也不说,-8.73743,1.5563025,1.8808136,-0.32451110000000005,-5.3003135
我认,1.6156707e-06,5.9779817e-05,37.00000014073021,-7.871458,1.748188,0.30103,-5.82224,1.447158,我认为,-7.9755545,1.1760913,1.0413927,0.1346985999999999,-5.7580705
真不知,1.6156707e-06,5.9779817e-05,37.00000014073021,-8.56823,1.845098,1.0413927,-5.681739,0.8037052999999998,真不知道,-9.035638,1.4149734,1.8808136,-0.4658401999999999,-5.739851
大家千万,1.6252018e-06,5.9779817e-05,36.783012412501726,-8.26806,2.120574,1.146128,-5.0013576,0.9744459999999999,大家千万别,-7.910204,1.6812413,1.69897,-0.017728700000000153,-4.529993
有理,1.6156707e-06,5.8164147e-05,36.000000562920825,-9.087516,2.369216,1.6627579,-5.055542,0.7064581000000003,有理有据,-7.255593,1.0791812,0.7781513,0.3010299000000001,-5.39826
来拿,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.052608,0.7781513,1.60206,-5.672396,-0.8239087,等你来拿,-8.729074,1.5910646,1.8129133,-0.2218487,-5.3250957
定的是,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.472534,1.0,2.1553361,-5.317198,-1.1553361,能确定的,-8.570873,1.4313638,1.39794,0.033423800000000004,-5.741569
味道还不,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.205108,2.2988532,0.90309,-5.003165,1.3957632,味道还不错,-6.701311,2.350248,2.3096302,0.04061780000000015,-2.0414326
天买的,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.7126665,1.50515,2.7250946,-4.482422,-1.2199445999999998,昨天买,,,,,
装傻,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.113186,0.90309,1.6127839,-5.597312,-0.7096939,擅长装傻,-6.3666453,0.30103,0.60206,-0.30103,-5.4635553
这价,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.334768,2.2121875,1.3617278,-5.760853,0.8504597000000003,这价格,-8.361238,1.4771212,1.4313638,0.04575740000000006,-5.452752
非常干,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.8126,1.8808136,1.1139433,-5.8178434,0.7668702999999999,非常干净,-8.237417,1.1139433,1.4313638,-0.3174204999999999,-5.69211
还是1,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.723062,2.5490034,1.7781513,-5.3959064,0.7708521000000002,还是17年,-8.62782,1.4771212,1.4313638,0.04575740000000006,-5.7193346
3星,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.779961,2.149219,1.1139433,-5.516798,1.0352757,3星座,-7.9214973,2.120574,2.0086002,0.1119737999999999,-3.792323
迟早的事,3.7504653999999996e-07,1.2925365999999999e-05,34.46336505989757,-7.7929296,0.60206,1.5910646,-5.5998054,-0.9890045999999999,,,,,,
怎么保,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.876468,2.2479732,1.39794,-5.230554,0.8500332000000002,怎么保养,-7.3498764,1.146128,1.30103,-0.15490199999999987,-4.902718
S版,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.270229,1.690196,2.4361627,-5.1438704,-0.7459667000000001,PLUS版,-7.518667,2.1172712,2.178977,-0.061705800000000366,-3.2224188
却发,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.347397,2.7339993,1.4149734,-4.1984243,1.3190258999999998,却发现,-8.991815,1.6812413,1.6434526,0.0377886999999999,-5.667121
评论中,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-6.6131825,0.9542425,0.0,-5.65894,0.9542425,评论中抽取,-6.8306623,1.20412,1.3617278,-0.15760779999999985,-4.2648144
前边,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.4031043,0.30103,1.30103,-5.801044,-0.9999999999999999,在前边,-8.219984,1.6434526,1.4913617,0.15209090000000014,-5.08517
快递丢,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.6331334,1.6627579,0.90309,-5.0672855,0.7596679,快递丢失,-7.0477743,1.4149734,1.3222193,0.09275410000000006,-4.3105817
小事,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.256821,0.0,1.462398,-5.794423,-1.462398,件小事,-6.889174,0.60206,0.47712126,0.12493874000000005,-5.809993
果都没有,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.662314,1.20412,1.9542425,-5.503952,-0.7501225,效果都没有,-8.090935,1.2787536,1.5682018,-0.28944820000000004,-5.2439795
的通,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.627659,2.4065402,1.5185139,-5.7026052,0.8880262999999997,通知,-6.2672496,0.47712126,0.0,0.47712126,-5.790128
的拖,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.107774,2.692847,1.9822712,-4.4326553,0.7105758,拖鞋,-7.427724,0.90309,0.7781513,0.12493869999999996,-5.746483
个功能,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.727283,1.4313638,2.243038,-5.0528803,-0.8116741999999999,这个功能,-8.708217,1.3617278,1.5563025,-0.1945747,-5.7901864
没有专,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.075356,2.2810333,1.5185139,-5.2758083,0.7625193999999997,没有专业,-8.464708,2.0,1.8512584,0.14874159999999992,-4.61345
破口,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.530381,0.90309,2.0606978,-5.566593,-1.1576077999999999,找到突破口,-6.607751,1.1760913,1.1760913,0.0,-4.2555685
拿出手,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.43785,1.8920946,1.0791812,-5.466574,0.8129134,拿出手机,-8.444667,1.8573325,1.7075702,0.14976230000000013,-4.8797646
都不说了,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.239578,1.230449,2.1139433,-4.8951864,-0.8834943,啥都不说,,,,,
偷了,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.7210655,1.0413927,2.0043213,-5.675351,-0.9629285999999999,被偷,-7.7131634,1.0791812,0.845098,0.23408320000000005,-5.788884
我接受,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.413028,0.9542425,1.7403626,-5.7184224,-0.7861201000000001,让我接受,-8.69987,1.6127839,1.39794,0.21484389999999998,-5.689146
终于到货,1.6156707e-06,5.3317133e-05,32.999999577809376,-7.2872305,2.1760912,1.447158,-3.6639814,0.7289332000000002,,,,,,
今天第,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.008661,2.3242824,1.30103,-5.3833485,1.0232524,今天第一次,-8.17486,2.3856063,2.3117537,0.07385259999999993,-3.4775
还是那,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.967717,2.09691,1.2787536,-5.5920534,0.8181563999999999,还是那个,-9.2709465,2.1760912,2.0413928,0.1346984,-5.0534625
让我看,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.213229,2.3364596,1.230449,-5.6463203,1.1060106,让我看到,,,,,
以为很,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.305001,2.0293837,0.47712126,-5.7984962,1.5522624399999998,以为很遥远,-6.8011336,1.2552725,1.20412,0.051152499999999934,-4.341741
也真,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.327078,2.563481,1.7558749,-5.007722,0.8076060999999999,,,,,,
能退,9.126133e-06,0.00030051473999999996,32.929035231096094,-8.839303,1.1760913,1.9590414,-5.70417,-0.7829501000000001,不能退,-8.706076,1.6532125,1.3617278,0.29148470000000004,-5.6911354
句实话,5.000620999999999e-07,1.6156708000000003e-05,32.30940442880308,-8.030089,0.9542425,2.1105897,-4.9652567,-1.1563472,说句实话,-8.784885,1.69897,1.2787536,0.42021640000000016,-5.807162
现在真,1.6156707e-06,5.1701463000000005e-05,32.0,-8.873719,2.4955444,1.5682018,-4.809973,0.9273426,,,,,,
说只,1.6156707e-06,5.1701463000000005e-05,32.0,-8.628517,1.8512584,1.0413927,-5.735866,0.8098657,说只有,-8.490761,1.4313638,1.3802112,0.05115259999999999,-5.6791854
毫升的,1.6156707e-06,5.1701463000000005e-05,32.0,-8.5039,1.5185139,2.3838153,-4.6015706,-0.8653014000000001,50毫升,-8.491259,1.5910646,2.0043213,-0.41325670000000003,-4.895873
浓的,1.6156707e-06,5.1701463000000005e-05,32.0,-8.718556,2.198657,2.9698815,-3.5500178,-0.7712245000000002,浓浓,-6.894889,0.7781513,0.60206,0.17609129999999995,-5.5146775
是关,1.6156707e-06,5.1701463000000005e-05,32.0,-9.134337,2.9047155,2.164353,-4.065269,0.7403624999999998,,,,,,
瓶内,1.6156707e-06,5.1701463000000005e-05,32.0,-6.0248604,0.90309,0.0,-5.1217704,0.90309,瓶内液体,-6.5375485,0.7781513,0.7781513,0.0,-4.981246
都不放,1.6156707e-06,5.1701463000000005e-05,32.0,-8.286616,2.6031444,1.7781513,-3.9053204,0.8249931000000001,不放过,,,,,
事不,1.6156707e-06,5.1701463000000005e-05,32.0,-9.504769,1.50515,2.2455127,-5.7541065,-0.7403626999999999,遇事不,-8.324059,1.4771212,1.3424227,0.13469850000000005,-5.5045147
的话还,1.6156707e-06,5.1701463000000005e-05,32.0,-8.489787,2.5843313,1.8388491,-4.0666065,0.7454822000000001,话还,-8.779438,1.968483,2.243038,-0.2745549999999999,-4.567917
个月的时候,1.6156707e-06,5.1701463000000005e-05,32.0,-8.382749,1.4313638,2.161368,-4.7900167,-0.7300042,,,,,,
个平台,1.6156707e-06,5.1701463000000005e-05,32.0,-8.87405,1.4149734,2.20412,-5.254957,-0.7891466,各个平台,-8.19666,1.447158,1.3222193,0.12493869999999996,-5.427283
不然真,1.6156707e-06,5.1701463000000005e-05,32.0,-8.370682,2.3673558,1.6434526,-4.3598733,0.7239031999999999,,,,,,
质量真,1.6156707e-06,5.1701463000000005e-05,32.0,-8.186306,2.326336,1.447158,-4.412812,0.879178,,,,,,
个半月,1.6156707e-06,5.1701463000000005e-05,32.0,-8.473258,1.2787536,2.1958997,-4.998605,-0.9171461000000001,一个半月,-8.808318,1.7403626,1.50515,0.2352126000000001,-5.5628057
0小时,1.6156707e-06,5.1701463000000005e-05,32.0,-8.932418,1.0,2.3159704,-5.6164474,-1.3159703999999999,10小时,-8.590725,1.7853298,2.0569048,-0.2715749999999999,-4.7484903
点不舒服,1.6156707e-06,5.0085793e-05,31.000000422190624,-7.8829417,0.845098,1.9637878,-5.0740557,-1.1186897999999998,有点不舒服,-7.3311625,1.9731278,1.908485,0.06464280000000011,-3.4495497
总体还,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.340691,1.9912261,1.0791812,-5.270283,0.9120448999999999,,,,,,
我的这,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.842231,2.4065402,1.230449,-5.205242,1.1760912,我的这个,-9.511797,2.1583624,2.409933,-0.2515706,-4.9435015
市里,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.849188,1.50515,2.3541083,-4.9899297,-0.8489583,超市里,-8.462504,1.3802112,1.30103,0.07918120000000006,-5.781263
买就买,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.529936,1.0,1.7323937,-5.797542,-0.7323937,,,,,,
别的不,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.497334,1.9242793,1.20412,-5.368934,0.7201593,别的不说,-8.439763,1.447158,1.1760913,0.2710667,-5.816514
说1,1.6156707e-06,5.0085793e-05,31.000000422190624,-6.3587837,0.0,0.90309,-5.4556937,-0.90309,有1说1,-8.490694,1.4771212,1.9138138,-0.4366926,-5.099759
我几,1.6156707e-06,5.0085793e-05,31.000000422190624,-9.425716,2.361728,1.447158,-5.616831,0.9145699999999999,我几乎,-8.551203,2.283301,1.9294189,0.35388209999999987,-4.3384824
倒不,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.592133,2.064458,1.0413927,-5.486282,1.0230653,倒不如,-8.613383,1.6127839,1.5314789,0.08130499999999996,-5.4691205
大口,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.727084,2.5465426,1.80618,-4.3743615,0.7403626000000001,大口吃肉,-8.375645,1.9590414,1.6334685,0.32557290000000005,-4.7831345
返修,8.376039999999998e-06,0.00025689165,30.669822954490844,-7.0659676,0.30103,1.0791812,-5.685756,-0.7781512,零返修,-6.4901695,0.47712126,0.69897,-0.22184874,-5.3140783
投诉维权,3.7504653999999996e-07,1.1309694999999999e-05,30.15544382115581,-7.3824506,0.60206,1.50515,-5.275241,-0.90309,,,,,,
想说的,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-8.195914,0.9542425,1.7323937,-5.509278,-0.7781512,没啥想说,,,,,
已经过,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-9.038369,2.2944663,1.50515,-5.2387533,0.7893162999999999,已经过去,-8.914685,1.4913617,1.6232493,-0.1318876,-5.8000746
已经坏掉,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-7.419978,1.3222193,0.47712126,-5.6206374,0.84509804,,,,,,
个情况,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-8.874753,1.1139433,2.120574,-5.640236,-1.0066306999999999,这个情况,-8.941322,1.6434526,1.4913617,0.15209090000000014,-5.806508
验一下,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-7.606519,1.5185139,2.7860413,-3.3019638,-1.2675273999999999,体验一下,-8.949673,1.819544,2.0334237,-0.21387970000000012,-5.0967054
少个,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-9.373479,1.9637878,2.8536983,-4.5559926,-0.8899105,多少个,-9.037884,2.0253057,1.8976271,0.1276786000000001,-5.114951
卡一,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-9.480769,1.3617278,2.363612,-5.7554293,-1.0018842,打卡一,-8.839339,1.5440681,1.6334685,-0.08940039999999994,-5.6618023
实物不符,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-6.5978103,0.47712126,1.3802112,-4.7404776,-0.90308994,与实物不符,-6.2194967,1.146128,1.30103,-0.15490199999999987,-3.7723384
点贵,1.6156707e-06,4.8470123000000005e-05,30.000000844381237,-8.558515,0.69897,2.143015,-5.71653,-1.444045,有点贵,-7.8109474,1.1139433,1.1139433,0.0,-5.583061
罢休,1.0001241e-06,2.9082074e-05,29.07846362217005,-8.126649,0.845098,1.69897,-5.582581,-0.8538720000000001,誓不罢休,-7.629295,1.0791812,1.3222193,-0.24303809999999992,-5.2278943
说瞎话,1.0001241e-06,2.9082074e-05,29.07846362217005,-8.214965,1.0413927,1.8260748,-5.347497,-0.7846820999999999,睁眼说瞎话,-6.1445737,1.9344984,1.8388491,0.09564930000000005,-2.3712263
后几天,1.6156707e-06,4.685445e-05,28.999999014888548,-8.451621,1.2787536,2.3242824,-4.848585,-1.0455288,,,,,,
的女,1.6156707e-06,4.685445e-05,28.999999014888548,-9.500327,2.2648177,1.5185139,-5.7169952,0.7463038,女人,-9.031268,1.6812413,1.5314789,0.14976239999999996,-5.818548
的底,1.6156707e-06,4.685445e-05,28.999999014888548,-9.255437,3.0937717,2.3364596,-3.8252053,0.7573121,底气,-7.5230274,0.69897,1.0,-0.30103,-5.8240576
这个套,1.6156707e-06,4.685445e-05,28.999999014888548,-8.775439,2.4031205,1.5563025,-4.816016,0.8468180000000001,这个套盒,-7.816791,2.045323,1.9190781,0.12624489999999988,-3.85239
低下,1.6156707e-06,4.685445e-05,28.999999014888548,-8.182938,0.9542425,1.819544,-5.409151,-0.8653015000000001,免疫力低下,-6.6568303,1.8976271,1.7160033,0.1816238000000001,-3.0431995
还是不吃,1.6156707e-06,4.685445e-05,28.999999014888548,-7.395508,0.47712126,1.2787536,-5.6396327,-0.8016323399999999,吃还是不吃,-6.833145,1.5797836,1.3802112,0.1995724000000001,-3.8731503
心点,1.6156707e-06,4.685445e-05,28.999999014888548,-9.096713,1.50515,2.3802114,-5.211352,-0.8750613999999999,小心点,-8.514372,1.3617278,1.3802112,-0.01848340000000004,-5.772433
天用,1.6156707e-06,4.685445e-05,28.999999014888548,-9.189873,1.3424227,2.3283796,-5.5190706,-0.9859568999999999,夏天用,-8.935364,1.462398,1.7853298,-0.3229317999999999,-5.687636
得下,1.6156707e-06,4.685445e-05,28.999999014888548,-8.854172,1.1139433,1.9590414,-5.781187,-0.8450981,拿得放得下,-6.535294,1.7853298,1.6532125,0.1321173,-3.0967517
你吃,1.6156707e-06,4.685445e-05,28.999999014888548,-7.038002,0.0,1.3617278,-5.6762743,-1.3617278,请你吃,-6.6041336,0.47712126,0.47712126,0.0,-5.649891
作为一,1.6156707e-06,4.685445e-05,28.999999014888548,-8.26456,1.8573325,0.845098,-5.5621295,1.0122345,作为一个,-8.717218,1.3802112,1.5185139,-0.1383027000000001,-5.818493
整体还,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-8.586759,2.0128372,1.1760913,-5.39783,0.8367458999999999,,,,,,
赖的,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-9.162203,1.7558749,2.7972674,-4.609061,-1.0413925,信赖,-7.2591743,0.69897,0.9542425,-0.2552725,-5.605962
考虑好,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-7.4405003,0.0,1.690196,-5.750304,-1.690196,,,,,,
是无语,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-8.700502,1.1139433,1.9344984,-5.652061,-0.8205551,真是无语,-8.568619,1.2787536,1.5563025,-0.2775489,-5.7335625
得吃,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-9.392094,1.4313638,2.1367207,-5.824009,-0.7053569000000002,记得吃,-7.4790487,0.9542425,0.69897,0.2552725,-5.825836
太无,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-9.168214,2.647383,1.8512584,-4.669573,0.7961246,无聊,-9.060255,1.6334685,1.6127839,0.020684600000000053,-5.8140025
实拍,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-6.7239943,0.0,0.9542425,-5.7697515,-0.9542425,发货实拍,-8.448771,1.5910646,1.5910646,0.0,-5.2666426
响的,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-8.833442,1.0791812,2.064458,-5.6898026,-0.9852768000000001,影响,-10.091625,2.1931245,2.1303337,0.06279080000000015,-5.7681665
看来还,1.6156707e-06,4.5238779999999997e-05,27.999999437079172,-8.475039,2.4996872,1.5910646,-4.384287,0.9086226,,,,,,
